index,BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
403,3,Sholinganallur,1.15,8846.0,1300.0,1,Furnished,North,available,2,2,"Garden/Park, Main Road",chennai
404,3,Kolathur,0.52,6373.0,816.0,0,Unfurnished,East,available,2,4+,,chennai
405,2,others,0.21,3553.0,591.0,0,Semi-Furnished,,not sure,2,4+,,chennai
406,3,others,2.8,18000.0,1556.0,0,Furnished,,available,3,3,,chennai
407,3,Thiruvanmiyur,2.45,13611.0,1800.0,1,Unfurnished,South,not sure,3,1,"Garden/Park, Main Road",chennai
408,2,others,0.7000000000000001,6306.0,1110.0,0,Unfurnished,South,not sure,2,1,Main Road,chennai
409,3,Kilpauk,3.5,15217.0,2300.0,1,Semi-Furnished,East,available,3,2,Main Road,chennai
410,4,others,3.5,13328.0,2626.0,1,Semi-Furnished,North,available,4,3,Main Road,chennai
411,3,others,0.8079999999999999,5499.0,1470.0,2,Unfurnished,East,not sure,3,3,Main Road,chennai
412,3,others,1.79,7977.0,2244.0,1,Furnished,East,available,3,2,"Garden/Park, Main Road",chennai
413,3,others,2.25,13975.0,1610.0,4,Semi-Furnished,North,available,3,1,Main Road,chennai
414,3,others,3.0,16667.0,1800.0,4,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road",chennai
415,3,Anna Nagar,3.0,,1822.0,1,Semi-Furnished,East,not sure,3,2,,chennai
416,3,others,3.17,19556.0,1621.0,2,Unfurnished,North,not sure,3,1,Main Road,chennai
417,2,Perumbakkam,0.4,3543.0,1129.0,2,Unfurnished,South,available,2,2,Garden/Park,chennai
418,4,others,2.0,11765.0,1700.0,2,Semi-Furnished,North,available,4,3,Main Road,chennai
419,2,Velachery,0.75,7353.0,1020.0,1,Semi-Furnished,South,available,2,2,Garden/Park,chennai
420,2,Velachery,0.65,9286.0,700.0,0,Unfurnished,North - East,not sure,2,4+,Main Road,chennai
421,1,others,0.23,4340.0,530.0,0,Unfurnished,South,not sure,1,1,Garden/Park,chennai
422,2,Ambattur,0.45,5639.0,798.0,1,Semi-Furnished,,not sure,2,4+,,chennai
423,3,others,0.765,6000.0,1275.0,0,Semi-Furnished,,not sure,2,4+,,chennai
424,2,others,0.55,6279.0,876.0,2,Semi-Furnished,,not sure,2,4+,,chennai
425,3,others,0.6,5455.0,1100.0,2,Furnished,North,not sure,3,2,,chennai
426,3,others,2.34,15778.0,1487.0,10+,Unfurnished,,not sure,3,4+,,chennai
427,4,others,3.34,10750.0,3111.0,10+,Unfurnished,,not sure,3,4+,,chennai
428,2,others,0.45,2320.0,1940.0,1,Unfurnished,East,available,2,1,,chennai
429,2,Sholinganallur,0.848,8014.0,1058.0,10+,Unfurnished,,available,2,4+,,chennai
430,1,others,0.281,6309.0,446.0,10+,Unfurnished,,available,1,4+,,chennai
431,2,others,0.84,7500.0,1120.0,10+,Unfurnished,,available,2,4+,,chennai
432,3,others,1.37,11500.0,1199.0,10+,Unfurnished,,not sure,2,4+,,chennai
433,2,Kelambakkam,0.465,4500.0,1033.0,10+,Unfurnished,,available,2,4+,,chennai
434,2,others,0.65,6989.0,930.0,10+,Unfurnished,,available,2,4+,,chennai
435,2,Medavakkam,0.49,8153.0,601.0,10+,Unfurnished,,not sure,1,4+,,chennai
436,3,Thoraipakkam,1.1,7950.0,1386.0,1,Semi-Furnished,,available,3,4+,,chennai
437,2,others,0.547,5999.0,912.0,10+,Unfurnished,,not sure,2,4+,,chennai
438,3,Madipakkam,1.1,7432.0,1480.0,1,Semi-Furnished,South,available,3,1,"Garden/Park, Main Road",chennai
439,3,Sholinganallur,0.816,5810.0,1405.0,10+,Unfurnished,,not sure,3,4+,,chennai
440,3,Medavakkam,0.74,6727.0,1100.0,0,Semi-Furnished,,not sure,2,4+,,chennai
441,2,others,0.95,6859.0,1385.0,10+,Furnished,East,available,2,2,"Garden/Park, Main Road, Pool",chennai
442,2,others,0.487,4425.0,1100.0,10+,Unfurnished,,not sure,2,4+,,chennai
443,2,others,1.1,,761.0,0,Unfurnished,North,not sure,2,4+,,chennai
444,2,others,0.7000000000000001,,656.0,2,Unfurnished,,not sure,2,4+,,chennai
445,2,others,0.51,6296.0,810.0,2,Unfurnished,,not sure,2,1,,chennai
446,2,others,0.29,5216.0,556.0,1,Unfurnished,,not sure,1,1,,chennai
447,2,Anna Nagar,1.6,13559.0,1180.0,2,Semi-Furnished,North - West,not sure,2,3,Main Road,chennai
448,2,Kilpauk,1.5,12766.0,1175.0,0,Unfurnished,North,available,2,4+,"Garden/Park, Main Road",chennai
449,3,others,0.78,5932.0,1315.0,1,Semi-Furnished,South,available,3,1,Main Road,chennai
450,2,others,0.33,4264.0,774.0,10+,,North,available,4+,4+,,chennai
451,2,others,0.325,3963.0,820.0,1,Semi-Furnished,South,available,2,4+,"Garden/Park, Main Road",chennai
452,2,Kelambakkam,0.35,3500.0,1000.0,2,Unfurnished,East,not sure,2,2,Main Road,chennai
453,3,Thiruvanmiyur,1.35,8812.0,1532.0,1,Semi-Furnished,,not sure,3,1,,chennai
454,3,Thiruvanmiyur,1.35,9574.0,1410.0,1,Unfurnished,North,not sure,3,1,Main Road,chennai
455,2,others,1.3,11680.0,1113.0,1,Furnished,East,not sure,2,1,,chennai
456,2,others,0.65,11017.0,590.0,2,Unfurnished,North,available,1,4+,"Garden/Park, Pool",chennai
457,4,others,3.9,,2431.0,1,Semi-Furnished,East,not sure,4,1,,chennai
458,2,others,0.54,6207.0,870.0,1,Semi-Furnished,,not sure,2,4+,,chennai
459,2,others,0.62,7888.0,786.0,2,Furnished,,not sure,2,4+,,chennai
460,3,Thiruvanmiyur,1.65,11419.0,1445.0,1,Semi-Furnished,,not sure,3,3,,chennai
461,2,others,0.65,7831.0,830.0,1,Unfurnished,South,not sure,2,1,,chennai
462,2,others,0.5,6250.0,800.0,0,Unfurnished,,not sure,2,4+,,chennai
463,2,others,0.55,6118.0,899.0,2,Semi-Furnished,North,not sure,2,2,"Garden/Park, Main Road",chennai
464,2,Kelambakkam,0.27,4412.0,612.0,9,Unfurnished,West,not sure,1,2,,chennai
465,2,Perambur,0.68,7083.0,960.0,2,Unfurnished,South,not sure,2,1,,chennai
466,2,others,0.65,7143.0,910.0,0,Unfurnished,North,not sure,2,4+,,chennai
467,3,Kolathur,0.95,7347.0,1293.0,2,Furnished,North,available,3,3,Main Road,chennai
468,2,others,0.55,5607.0,981.0,1,Semi-Furnished,South,not sure,2,1,"Garden/Park, Main Road",chennai
469,2,others,0.35,4284.0,817.0,1,Unfurnished,,not sure,2,2,,chennai
470,3,Guduvancheri,0.62,3787.0,1637.0,2,Unfurnished,North,not sure,3,1,"Garden/Park, Pool",chennai
471,1,others,0.35,5000.0,700.0,1,Unfurnished,North,available,1,4+,,chennai
472,2,others,0.92,9407.0,978.0,1,Unfurnished,East,not sure,2,2,,chennai
473,2,Thoraipakkam,0.7000000000000001,,1100.0,0,Semi-Furnished,West,not sure,2,4+,,chennai
474,2,others,0.31,3600.0,861.0,1,Unfurnished,North,not sure,2,3,"Garden/Park, Main Road",chennai
475,3,others,4.3,24248.0,1775.0,4,Semi-Furnished,,available,3,1,,chennai
476,2,others,0.4,5076.0,788.0,0,Semi-Furnished,East,available,2,1,Main Road,chennai
477,2,others,0.745,6147.0,1212.0,1,Unfurnished,,not sure,2,2,,chennai
478,3,Thoraipakkam,0.8490000000000001,6745.0,1259.0,1,Unfurnished,South,not sure,2,2,,chennai
479,3,Thiruvanmiyur,2.65,17667.0,1500.0,4,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road",chennai
480,2,others,0.45,,700.0,6,Furnished,North,available,2,2,Main Road,chennai
481,1,others,0.27,,504.0,0,Unfurnished,North - East,not sure,1,4+,,chennai
482,2,others,1.3,11818.0,1100.0,3,Furnished,North,available,2,1,Garden/Park,chennai
483,3,Madipakkam,0.95,7011.0,1355.0,1,Unfurnished,North,not sure,2,3,"Garden/Park, Main Road",chennai
484,3,others,1.1,,1003.0,10+,Furnished,North,not sure,2,1,,chennai
485,2,others,0.79,7474.0,1057.0,2,Semi-Furnished,North - East,available,2,4+,Garden/Park,chennai
486,2,others,0.9,9677.0,930.0,4,Semi-Furnished,East,available,2,2,Main Road,chennai
487,1,Perambur,0.6,9231.0,650.0,6,Semi-Furnished,North,not sure,1,1,Garden/Park,chennai
488,2,Perambur,1.65,11871.0,1390.0,10+,Unfurnished,East,available,2,4+,Garden/Park,chennai
489,2,Kolathur,0.52,,870.0,1,Unfurnished,,available,2,4+,Main Road,chennai
490,2,Avadi,0.55,,928.0,2,Furnished,East,not sure,2,4+,Main Road,chennai
491,2,others,0.72,9184.0,784.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
492,2,others,0.6,5709.0,1051.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
493,2,others,0.95,9100.0,1044.0,2,Semi-Furnished,South,available,2,3,Main Road,chennai
494,3,others,0.65,4299.0,1512.0,2,Unfurnished,East,available,4+,3,,chennai
495,2,Pallikaranai,0.75,7661.0,979.0,2,Unfurnished,North,not sure,2,1,Main Road,chennai
496,1,others,0.21,4200.0,500.0,0,Unfurnished,West,not sure,1,4+,Main Road,chennai
497,1,others,0.38,9500.0,400.0,2,Semi-Furnished,,not sure,1,4+,,chennai
498,2,Perumbakkam,0.5,5780.0,865.0,1,Unfurnished,West,not sure,2,1,,chennai
499,1,others,0.353,5999.0,588.0,1,Unfurnished,,not sure,1,1,,chennai
500,2,others,0.36,,712.0,1,Furnished,,not sure,2,1,,chennai
501,2,Perumbakkam,0.525,5670.0,926.0,1,Unfurnished,North,not sure,2,1,,chennai
502,2,others,0.48,5486.0,875.0,2,Semi-Furnished,South -West,not sure,2,1,,chennai
503,2,others,0.85,7522.0,1130.0,1,Unfurnished,South,available,2,4+,,chennai
504,3,Medavakkam,0.705,5622.0,1254.0,5,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
505,2,others,0.38,5135.0,740.0,0,Unfurnished,,not sure,2,4+,,chennai
506,2,others,0.304,4499.0,676.0,1,Unfurnished,South,not sure,2,1,,chennai
507,2,Ambattur,0.35,4781.0,732.0,2,Semi-Furnished,,not sure,2,4+,,chennai
508,2,others,0.482,4869.0,990.0,3,Unfurnished,,not sure,2,4+,,chennai
509,2,others,0.7000000000000001,8235.0,850.0,3,Semi-Furnished,,not sure,2,3,,chennai
510,2,Medavakkam,0.47,4273.0,1100.0,1,Semi-Furnished,East,available,2,4+,,chennai
511,2,others,0.92,10055.0,915.0,1,Semi-Furnished,North,not sure,2,4+,,chennai
512,3,Manapakkam,0.95,5938.0,1600.0,1,Semi-Furnished,,not sure,3,4+,,chennai
513,2,others,0.43,5119.0,840.0,1,Unfurnished,,not sure,2,1,,chennai
514,2,others,0.8,7442.0,1075.0,0,Semi-Furnished,,available,2,4+,,chennai
515,2,Madipakkam,0.68,,821.0,1,Unfurnished,North - East,available,2,4+,"Garden/Park, Main Road",chennai
516,2,others,0.42,3818.0,1100.0,2,Unfurnished,,not sure,2,1,Main Road,chennai
517,3,others,1.1,4583.0,2400.0,0,Unfurnished,North,not sure,3,4+,"Garden/Park, Main Road",chennai
518,2,Kolathur,0.54,5902.0,915.0,2,Semi-Furnished,,not sure,2,2,Main Road,chennai
519,2,others,1.2,,1026.0,2,Unfurnished,North,not sure,2,1,Garden/Park,chennai
520,3,others,0.42,3903.0,1076.0,2,Semi-Furnished,,not sure,3,4+,,chennai
521,2,Kilpauk,0.74,9867.0,750.0,2,Unfurnished,South,not sure,1,1,Main Road,chennai
522,2,Mogappair,0.8200000000000001,7628.0,1075.0,0,Semi-Furnished,West,available,2,4+,Main Road,chennai
523,3,others,1.6,9412.0,1700.0,2,Semi-Furnished,East,available,3,3,Main Road,chennai
524,2,others,0.46,6259.0,735.0,0,Semi-Furnished,,not sure,2,4+,,chennai
525,2,Mogappair,0.8,8421.0,950.0,4,Semi-Furnished,,not sure,2,4+,,chennai
526,3,Medavakkam,0.85,6306.0,1348.0,3,Semi-Furnished,,not sure,2,4+,,chennai
527,3,others,0.55,3548.0,1550.0,2,Unfurnished,,available,3,2,,chennai
528,3,Madipakkam,0.68,5667.0,1200.0,1,Semi-Furnished,,not sure,2,4+,,chennai
529,2,Pallikaranai,0.5,6250.0,800.0,1,Semi-Furnished,,not sure,2,4+,,chennai
530,2,others,1.42,,950.0,2,Semi-Furnished,,not sure,2,3,,chennai
531,3,others,0.55,4889.0,1125.0,1,Semi-Furnished,,not sure,2,1,,chennai
532,3,Thoraipakkam,1.0,7692.0,1300.0,2,Unfurnished,,not sure,3,1,"Garden/Park, Main Road",chennai
533,2,others,0.8,8000.0,1000.0,2,Unfurnished,North,not sure,2,4+,,chennai
534,3,Manapakkam,1.27,8388.0,1514.0,2,Semi-Furnished,,not sure,2,4+,,chennai
535,1,others,0.29,,450.0,1,Semi-Furnished,,not sure,1,4+,,chennai
536,2,others,0.5,7278.0,687.0,1,Semi-Furnished,,not sure,2,4+,,chennai
537,2,others,0.145,2417.0,600.0,0,Unfurnished,,not sure,1,4+,,chennai
538,3,others,2.02,13491.0,1501.0,2,Semi-Furnished,West,available,3,3,,chennai
539,2,others,0.45,4327.0,1040.0,1,Unfurnished,,not sure,2,1,,chennai
540,2,others,0.35,,690.0,1,Unfurnished,,not sure,2,1,,chennai
541,1,Avadi,0.35,4375.0,800.0,1,Unfurnished,North,not sure,1,1,Main Road,chennai
542,2,others,0.85,8309.0,1023.0,1,Semi-Furnished,North,not sure,2,2,"Garden/Park, Main Road, Pool",chennai
543,2,others,0.75,7042.0,1065.0,0,Unfurnished,,not sure,2,1,,chennai
544,2,Velachery,1.05,8728.0,1203.0,0,Unfurnished,,not sure,3,1,,chennai
545,1,others,0.5,10638.0,470.0,1,Unfurnished,,not sure,1,4+,,chennai
546,3,others,1.0,6031.0,1658.0,3,Furnished,North,not sure,4,1,Main Road,chennai
547,2,others,0.52,4727.0,1100.0,1,Semi-Furnished,South - East,not sure,2,4+,"Garden/Park, Main Road",chennai
548,2,others,0.43,5119.0,840.0,2,Semi-Furnished,,not sure,2,4+,,chennai
549,2,Kolathur,0.5,5814.0,860.0,1,Semi-Furnished,North,not sure,2,2,,chennai
550,2,Chromepet,0.55,5238.0,1050.0,1,Furnished,,not sure,2,1,,chennai
551,3,Ambattur,0.85,,1320.0,3,Semi-Furnished,,not sure,3,1,,chennai
552,2,others,0.6,,580.0,4,Unfurnished,South - East,not sure,2,1,"Garden/Park, Main Road",chennai
553,2,others,0.36,4348.0,828.0,1,Semi-Furnished,North - East,available,2,2,Garden/Park,chennai
554,2,others,0.52,6161.0,844.0,1,Semi-Furnished,East,not sure,2,1,Main Road,chennai
555,3,others,0.6900000000000001,4312.0,1600.0,0,Furnished,North - East,not sure,3,1,,chennai
556,2,others,0.7000000000000001,5295.0,1322.0,1,Semi-Furnished,North,not sure,2,4+,,chennai
557,2,others,0.55,5500.0,1000.0,2,Semi-Furnished,North - East,not sure,2,1,,chennai
558,2,others,0.5,5000.0,1000.0,1,Semi-Furnished,West,not sure,2,1,Main Road,chennai
559,2,Urapakkam,0.4,4396.0,910.0,1,Semi-Furnished,North,available,2,3,,chennai
560,2,others,0.45,5263.0,855.0,0,Unfurnished,East,not sure,2,4+,Main Road,chennai
561,4+,others,1.2,11583.0,1036.0,10+,,,not sure,4+,4+,,chennai
562,3,others,0.7320000000000001,,1408.0,2,Unfurnished,,available,3,1,,chennai
563,2,others,0.6,6173.0,972.0,1,Unfurnished,,not sure,2,4+,,chennai
564,3,others,0.6900000000000001,5476.0,1260.0,2,Semi-Furnished,South -West,not sure,3,2,,chennai
565,2,others,0.98,9142.0,1072.0,6,Unfurnished,East,not sure,2,1,"Garden/Park, Main Road, Pool",chennai
566,2,others,0.6,,,1,Unfurnished,,available,2,1,,chennai
567,2,others,1.1,10000.0,1100.0,1,Unfurnished,South,not sure,2,3,,chennai
568,1,others,0.42,6774.0,620.0,0,Semi-Furnished,North,not sure,1,4+,,chennai
569,2,others,0.36,4337.0,830.0,2,Semi-Furnished,South,not sure,2,4+,Main Road,chennai
570,3,Pallikaranai,1.3,6687.0,1944.0,7,Semi-Furnished,,not sure,3,3,,chennai
571,2,Pallikaranai,0.53,5106.0,1038.0,2,Semi-Furnished,,not sure,2,4+,,chennai
572,2,others,0.357,4200.0,850.0,1,Unfurnished,,not sure,2,4+,,chennai
573,3,others,0.4,4008.0,998.0,0,Unfurnished,,not sure,2,1,,chennai
574,1,Medavakkam,0.32,5594.0,572.0,0,Unfurnished,,not sure,1,4+,,chennai
575,1,others,0.308,,620.0,1,Unfurnished,North,not sure,1,2,,chennai
576,2,others,0.25,4098.0,610.0,0,Semi-Furnished,East,not sure,2,4+,,chennai
577,3,Thoraipakkam,0.79,5985.0,1320.0,0,Semi-Furnished,,not sure,2,4+,,chennai
578,2,others,0.4,5556.0,720.0,0,Unfurnished,West,not sure,2,4+,Main Road,chennai
579,2,Medavakkam,0.65,7784.0,835.0,3,,,not sure,1,4+,,chennai
580,2,Sholinganallur,0.8,5714.0,1400.0,2,Semi-Furnished,East,available,2,4+,,chennai
581,3,others,0.95,6024.0,1577.0,1,Furnished,,not sure,2,3,,chennai
582,2,others,0.44,,,1,Unfurnished,,not sure,2,1,,chennai
583,2,others,0.53,4549.0,1165.0,1,Semi-Furnished,South,not sure,2,2,Main Road,chennai
584,2,others,0.635,6460.0,983.0,1,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
585,3,Madipakkam,0.7959999999999999,6419.0,1240.0,1,Unfurnished,,not sure,3,4+,,chennai
586,2,others,0.48,7059.0,680.0,0,Semi-Furnished,West,not sure,2,1,,chennai
587,2,others,0.72,5765.0,1249.0,1,Unfurnished,East,not sure,2,2,Main Road,chennai
588,2,Kolathur,0.59,7506.0,786.0,2,Unfurnished,,not sure,2,4+,,chennai
589,2,others,0.4,5333.0,750.0,7,Semi-Furnished,,not sure,2,4+,,chennai
590,1,others,0.42,8400.0,500.0,0,Furnished,,not sure,1,4+,,chennai
591,1,others,0.3,5882.0,510.0,0,Unfurnished,,not sure,1,4+,,chennai
592,1,Madipakkam,0.27,4655.0,580.0,0,Semi-Furnished,,not sure,1,4+,,chennai
593,3,others,3.3,19868.0,1661.0,2,Semi-Furnished,,not sure,3,4+,,chennai
594,2,Kolathur,0.5,5952.0,840.0,2,Unfurnished,,not sure,2,4+,,chennai
595,3,others,0.698,5650.0,1236.0,0,Unfurnished,,not sure,3,4+,,chennai
596,2,others,0.55,5612.0,980.0,1,Semi-Furnished,North,available,1,4+,"Garden/Park, Main Road",chennai
597,2,others,0.45,5233.0,860.0,3,Furnished,North,available,2,2,"Garden/Park, Main Road",chennai
598,2,others,1.3,13000.0,1000.0,1,Semi-Furnished,West,available,2,4+,Main Road,chennai
599,2,others,0.43,,843.0,2,Unfurnished,,not sure,2,2,,chennai
600,3,Porur,0.85,6538.0,1300.0,2,Semi-Furnished,East,available,3,4+,Garden/Park,chennai
601,2,others,0.46,4984.0,923.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
602,3,Sholinganallur,0.72,5143.0,1400.0,2,Semi-Furnished,,available,3,1,"Garden/Park, Main Road",chennai
603,2,Madipakkam,0.42,4855.0,865.0,2,Unfurnished,North - West,not sure,2,1,Main Road,chennai
604,2,others,0.56,6250.0,896.0,0,Furnished,East,available,2,4+,Main Road,chennai
605,2,others,1.35,12273.0,1100.0,1,Unfurnished,East,available,2,2,Main Road,chennai
606,3,Kilpauk,3.0,5000.0,6000.0,3,Furnished,South,not sure,3,2,Main Road,chennai
607,2,others,0.65,6952.0,935.0,2,Unfurnished,,available,2,1,,chennai
608,3,others,3.8,21111.0,1800.0,2,Unfurnished,,not sure,3,1,,chennai
609,2,others,1.0,11696.0,855.0,2,Semi-Furnished,,not sure,2,4+,,chennai
610,2,others,0.455,5000.0,910.0,2,Semi-Furnished,,available,2,4+,,chennai
611,2,Guduvancheri,0.32,3985.0,803.0,2,Unfurnished,,not sure,2,4+,,chennai
612,2,others,0.65,9353.0,695.0,0,Unfurnished,West,not sure,2,4+,Main Road,chennai
613,2,others,0.31,4545.0,682.0,2,Semi-Furnished,South,not sure,2,4+,,chennai
614,3,others,2.85,16589.0,1718.0,3,Semi-Furnished,East,available,3,1,"Garden/Park, Main Road",chennai
615,2,others,0.31,4026.0,770.0,1,Semi-Furnished,South,available,2,4+,"Garden/Park, Main Road",chennai
616,2,Ambattur,0.36,4706.0,765.0,1,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
617,2,Mogappair,0.58,5524.0,1050.0,4,Unfurnished,East,not sure,2,2,"Garden/Park, Main Road",chennai
618,2,others,0.3,3750.0,800.0,0,Semi-Furnished,,not sure,2,4+,,chennai
619,2,others,0.34,4250.0,800.0,1,Semi-Furnished,,not sure,2,4+,,chennai
620,2,others,1.09,12619.0,864.0,1,Unfurnished,East,not sure,2,1,Main Road,chennai
621,2,others,0.29,3796.0,764.0,1,Unfurnished,North,not sure,2,3,Main Road,chennai
622,2,others,0.35,7000.0,500.0,1,Semi-Furnished,South - East,available,1,4+,Garden/Park,chennai
623,2,Kolathur,0.48,6000.0,800.0,0,Unfurnished,,not sure,2,4+,,chennai
624,2,Madipakkam,0.36,5143.0,700.0,1,Unfurnished,,not sure,2,1,,chennai
625,2,Mogappair,0.32,5818.0,550.0,0,Semi-Furnished,North,not sure,4+,4+,,chennai
626,2,others,1.35,12857.0,1050.0,1,Semi-Furnished,East,not sure,2,1,"Garden/Park, Main Road",chennai
627,2,others,0.6,8696.0,690.0,1,Semi-Furnished,,not sure,2,4+,,chennai
628,2,others,0.65,6121.0,1062.0,4,Semi-Furnished,,not sure,2,4+,,chennai
629,2,Ambattur,0.45,4737.0,950.0,1,Unfurnished,,not sure,2,4+,,chennai
630,2,others,0.5,7022.0,712.0,2,Unfurnished,,not sure,2,4+,,chennai
631,1,others,0.295,5619.0,525.0,1,Semi-Furnished,East,not sure,1,4+,,chennai
632,3,others,0.75,5887.0,1274.0,2,Semi-Furnished,,not sure,2,3,,chennai
633,2,others,0.33,4925.0,670.0,1,Unfurnished,,not sure,2,1,,chennai
634,3,Kelambakkam,1.0,5664.0,1766.0,10,Semi-Furnished,East,not sure,3,2,Pool,chennai
635,2,others,0.51,7286.0,700.0,0,Semi-Furnished,,not sure,2,4+,,chennai
636,2,others,0.7240000000000001,6781.0,1068.0,10+,,,not sure,4+,4+,,chennai
637,3,Velachery,1.05,7500.0,1400.0,5,Furnished,,not sure,3,2,,chennai
638,2,Kolathur,0.52,5200.0,1000.0,1,Unfurnished,,not sure,2,4+,,chennai
639,3,others,1.45,13063.0,1110.0,3,Semi-Furnished,,not sure,2,1,,chennai
640,2,others,0.66,11000.0,600.0,3,Unfurnished,,not sure,2,4+,,chennai
641,2,others,0.7000000000000001,7000.0,1000.0,0,Furnished,,not sure,2,4+,,chennai
642,2,others,0.35,4118.0,850.0,1,Semi-Furnished,,available,2,2,,chennai
643,1,others,0.27,4909.0,550.0,1,Furnished,,not sure,1,4+,,chennai
644,1,Anna Nagar,0.35,7447.0,470.0,0,Unfurnished,,not sure,1,4+,,chennai
645,2,others,0.5,4785.0,1045.0,3,Semi-Furnished,,not sure,2,4+,,chennai
646,2,others,0.998,9500.0,1050.0,3,Semi-Furnished,,not sure,2,4+,,chennai
647,2,others,0.32,5120.0,625.0,0,Unfurnished,,not sure,2,4+,,chennai
648,2,others,1.23,10000.0,1234.0,0,Semi-Furnished,,not sure,3,4+,,chennai
649,2,others,0.21,4773.0,440.0,6,Furnished,,not sure,1,4+,,chennai
650,2,others,0.73,6083.0,1200.0,3,Semi-Furnished,,not sure,2,1,,chennai
651,2,others,0.32,5120.0,625.0,4,Semi-Furnished,,not sure,2,4+,,chennai
652,2,others,0.6,5911.0,1015.0,1,Semi-Furnished,,not sure,2,2,,chennai
653,2,others,0.85,9444.0,900.0,1,Unfurnished,,not sure,1,1,,chennai
654,2,Guduvancheri,0.32,4000.0,800.0,2,Unfurnished,,not sure,2,4+,,chennai
655,2,Velachery,0.6,8197.0,732.0,1,Furnished,,not sure,2,4+,,chennai
656,2,others,0.4,6098.0,656.0,0,Unfurnished,,not sure,2,4+,Main Road,chennai
657,2,others,0.23,3628.0,634.0,1,Semi-Furnished,,not sure,1,4+,,chennai
658,2,Medavakkam,0.66,7792.0,847.0,4,Furnished,,not sure,2,4+,,chennai
659,2,others,0.35,4397.0,796.0,1,Unfurnished,,not sure,2,1,,chennai
660,3,Velachery,1.0,7117.0,1405.0,1,Semi-Furnished,,not sure,3,4+,,chennai
661,3,others,2.75,13896.0,1979.0,10+,Furnished,South,available,3,4+,,chennai
662,2,others,0.8,9662.0,828.0,2,Unfurnished,,not sure,1,4+,,chennai
663,2,Thoraipakkam,0.5,5000.0,1000.0,2,Semi-Furnished,,available,2,1,,chennai
664,2,Urapakkam,0.65,6115.0,1063.0,1,Semi-Furnished,,not sure,2,1,Garden/Park,chennai
665,2,others,0.46,4920.0,935.0,2,Semi-Furnished,,not sure,2,4+,,chennai
666,2,Mogappair,0.55,7051.0,780.0,1,Semi-Furnished,,not sure,2,4+,,chennai
667,3,others,1.5,10490.0,1430.0,1,Unfurnished,,not sure,3,1,,chennai
668,3,others,1.3,,1550.0,0,Unfurnished,North,not sure,3,1,Main Road,chennai
669,2,others,0.6,7752.0,774.0,1,Semi-Furnished,,not sure,2,4+,,chennai
670,2,Kolathur,0.4,5739.0,697.0,1,Furnished,,not sure,2,1,,chennai
671,2,others,0.4,6154.0,650.0,0,Furnished,,not sure,2,4+,,chennai
672,2,others,0.25,4078.0,613.0,10,Semi-Furnished,,not sure,1,4+,,chennai
673,3,Kolathur,0.65,6373.0,1020.0,1,Unfurnished,,not sure,3,1,,chennai
674,2,others,0.55,6250.0,880.0,2,Unfurnished,,not sure,2,4+,,chennai
675,1,others,0.2,,475.0,0,Semi-Furnished,,not sure,1,4+,,chennai
676,3,Thiruvanmiyur,1.35,9574.0,1410.0,1,Unfurnished,North,not sure,3,1,Main Road,chennai
677,2,others,0.63,,805.0,2,Semi-Furnished,,not sure,2,1,,chennai
678,2,others,0.43,5089.0,845.0,2,Semi-Furnished,,not sure,2,4+,,chennai
679,3,others,0.7000000000000001,4375.0,1600.0,10+,,,not sure,4+,4+,,chennai
680,3,others,0.455,3500.0,1300.0,10+,Unfurnished,East,not sure,2,4+,,chennai
681,2,others,0.35,3889.0,900.0,1,Semi-Furnished,,not sure,2,1,,chennai
682,1,others,0.2,4115.0,486.0,2,Unfurnished,East,not sure,1,1,Garden/Park,chennai
683,2,others,0.503,5500.0,914.0,1,Unfurnished,South,available,2,4+,,chennai
684,2,others,0.51,4802.0,1062.0,2,Semi-Furnished,,not sure,2,1,,chennai
685,3,Anna Nagar,3.5,23333.0,1500.0,0,Unfurnished,East,not sure,3,4+,Main Road,chennai
686,3,others,0.45,4369.0,1030.0,2,Furnished,,not sure,2,4+,Main Road,chennai
687,2,Ambattur,0.52,6541.0,795.0,1,Unfurnished,North,not sure,2,4+,,chennai
688,2,others,0.28,,715.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
689,1,others,0.3,,305.0,0,Semi-Furnished,,not sure,1,4+,,chennai
690,1,others,0.21,3750.0,560.0,0,Unfurnished,South,not sure,1,4+,Main Road,chennai
691,1,Pallikaranai,0.28,,453.0,1,Semi-Furnished,,not sure,1,4+,,chennai
692,2,Medavakkam,0.75,,890.0,0,Semi-Furnished,,not sure,2,4+,,chennai
693,2,others,0.65,7647.0,850.0,0,Semi-Furnished,,not sure,2,4+,,chennai
694,2,others,0.8,8989.0,890.0,1,Semi-Furnished,,not sure,2,1,,chennai
