BHK,sector,price,price_persqft,SuperArea,floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
2,Guduvancheri,0.376,4612,815.0,2,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
2,Medavakkam,0.465,5413,859.0,1,Semi-Furnished,East,available,2,2,Main Road,chennai
2,Velachery,0.75,7538,995.0,1,Semi-Furnished,North - East,available,2,1,,chennai
2,others,0.75,8671,865.0,2,Furnished,North,available,2,1,"Garden/Park, Main Road",chennai
3,others,3.25,17798,1826.0,4,Semi-Furnished,North,available,3,1,"Garden/Park, Main Road",chennai
3,Padur,0.75,5841,1284.0,3,Semi-Furnished,North - East,May be not,3,2,"Pool, Garden/Park, Main Road",chennai
3,others,0.7140000000000001,7033,1015.0,5,Semi-Furnished,North,available,2,1,Garden/Park,chennai
2,others,0.97,8030,1208.0,1,Unfurnished,North,May be not,2,3,Main Road,chennai
2,Padur,0.46,5180,888.0,5,Unfurnished,North,May be not,2,1,Main Road,chennai
3,Sholinganallur,1.25,7683,1627.0,1,Semi-Furnished,East,available,3,2,Garden/Park,chennai
2,Ambattur,0.52,6541,795.0,1,Furnished,North,available,2,4+,,chennai
3,others,2.35,16786,1400.0,3,Furnished,North,available,3,2,Main Road,chennai
3,others,1.35,6429,2100.0,0,Unfurnished,South,available,3,1,Main Road,chennai
2,others,0.549,,748.0,1,Unfurnished,North - East,May be not,2,1,Main Road,chennai
4,others,2.65,13250,2000.0,1,Semi-Furnished,South,May be not,3,3,Garden/Park,chennai
2,Kolathur,0.693,7800,888.0,2,Semi-Furnished,North,available,2,1,Main Road,chennai
2,Chromepet,0.59,6941,850.0,1,Unfurnished,North,available,2,2,Main Road,chennai
2,others,2.10,15108,1390.0,3,Furnished,East,May be not,2,1,Garden/Park,chennai
3,others,6.50,26000,2500.0,3,Semi-Furnished,East,May be not,4,2,Main Road,chennai
3,others,2,12500,1600.0,10+,Unfurnished,North,May be not,3,2,Main Road,chennai
3,Kilpauk,1.65,9910,1665.0,2,Semi-Furnished,,available,3,2,,chennai
3,others,0.75,7075,1060.0,3,Unfurnished,East,available,2,1,Main Road,chennai
3,others,2.40,18209,1318.0,2,Furnished,,May be not,2,4+,,chennai
3,others,0.812,6000,1353.0,3,Unfurnished,North,May be not,3,2,"Garden/Park, Main Road",chennai
2,Ambattur,0.62,5805,1068.0,2,Semi-Furnished,,May be not,2,3,,chennai
2,others,0.75,6667,1125.0,3,Unfurnished,East,May be not,2,1,,chennai
2,others,0.5700000000000001,6333,900.0,2,Unfurnished,North - East,May be not,2,2,"Garden/Park, Main Road",chennai
2,Sholinganallur,0.752,7515,1001.0,3,Unfurnished,East,available,2,1,Garden/Park,chennai
3,others,3.84,16500,2327.0,2,Unfurnished,East,available,3,2,Main Road,chennai
3,others,3,15000,2000.0,0,Unfurnished,,May be not,3,1,,chennai
3,others,2.25,15000,1500.0,1,Unfurnished,North - East,May be not,3,2,Garden/Park,chennai
2,others,0.495,5500,900.0,1,Unfurnished,East,available,2,1,Garden/Park,chennai
2,others,0.32,,949.0,0,Furnished,South,available,2,3,Main Road,chennai
3,others,4.35,17400,2500.0,4,Unfurnished,,available,3,1,"Garden/Park, Main Road",chennai
2,others,0.45,6106,737.0,1,Unfurnished,East,May be not,2,1,Main Road,chennai
2,others,0.36,4694,767.0,1,Unfurnished,East,May be not,2,1,Main Road,chennai
2,others,0.55,5027,1094.0,1,Unfurnished,East,May be not,2,2,"Garden/Park, Main Road",chennai
3,others,0.67,5288,1267.0,2,Semi-Furnished,East,available,3,4+,"Garden/Park, Pool, Main Road",chennai
2,Velachery,1,9500,1053.0,2,Unfurnished,North,available,2,1,Main Road,chennai
2,Thiruvanmiyur,1.20,10909,1100.0,3,Unfurnished,North,May be not,2,1,Main Road,chennai
2,others,1.30,13000,1000.0,0,Semi-Furnished,South,available,2,1,Main Road,chennai
3,Madipakkam,0.667,6271,1064.0,1,Unfurnished,East,May be not,2,2,Main Road,chennai
2,others,0.37,5498,673.0,1,Unfurnished,South,May be not,2,1,Main Road,chennai
2,others,1.05,9963,1055.0,1,Unfurnished,,available,2,4+,Main Road,chennai
2,Kelambakkam,0.7000000000000001,5121,1367.0,3,Semi-Furnished,,May be not,2,1,,chennai
2,others,0.54,,1000.0,4,Unfurnished,South,May be not,2,1,,chennai
2,others,0.75,8108,925.0,2,Unfurnished,,May be not,2,1,,chennai
1,Sholinganallur,0.25,5241,477.0,3,Unfurnished,East,May be not,1,1,,chennai
2,others,0.46,5169,890.0,1,Furnished,,May be not,2,4+,,chennai
3,others,1.25,,1600.0,2,Unfurnished,East,May be not,2,2,,chennai
3,Padur,0.52,5664,918.0,8,Unfurnished,West,available,2,4+,"Pool, Garden/Park",chennai
2,others,0.54,5217,1035.0,2,Semi-Furnished,North,available,2,1,Garden/Park,chennai
2,others,2.30,19393,1186.0,2,Furnished,North,available,2,1,,chennai
3,others,2.20,12828,1715.0,3,Semi-Furnished,North,May be not,3,2,Main Road,chennai
1,others,0.195,4472,436.0,2,Unfurnished,East,May be not,1,4+,"Garden/Park, Main Road",chennai
2,others,0.53,6726,788.0,2,Unfurnished,,available,2,2,,chennai
2,others,0.62,6858,904.0,1,Semi-Furnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
3,others,1.32,10154,1300.0,2,Semi-Furnished,North,available,3,2,Main Road,chennai
2,others,0.55,7051,780.0,2,Unfurnished,South,available,2,4+,Garden/Park,chennai
3,others,7,22329,3135.0,7,Unfurnished,East,available,3,1,Garden/Park,chennai
2,others,0.55,4015,1370.0,2,Semi-Furnished,East,available,2,2,Garden/Park,chennai
1,Madipakkam,0.18,4091,440.0,1,Semi-Furnished,North,available,1,4+,"Garden/Park, Main Road",chennai
2,others,0.54,5042,1071.0,2,Semi-Furnished,East,May be not,2,2,Garden/Park,chennai
1,others,0.31,5688,545.0,1,Unfurnished,North - West,available,1,4+,Main Road,chennai
2,others,0.75,8824,850.0,1,Semi-Furnished,East,available,2,4+,Main Road,chennai
2,others,0.56,6222,900.0,2,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
2,Madipakkam,0.629,5714,1101.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
2,others,0.6,7059,850.0,1,Semi-Furnished,East,available,2,4+,"Garden/Park, Main Road",chennai
3,others,0.65,5417,1200.0,1,Semi-Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
2,others,0.5,6849,730.0,0,Furnished,North,available,2,4+,"Garden/Park, Main Road",chennai
2,others,1.10,10476,1050.0,0,Semi-Furnished,South,available,2,4+,,chennai
3,others,0.9400000000000001,6483,1450.0,3,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",chennai
2,others,1.40,12727,1100.0,1,Semi-Furnished,North,May be not,2,2,"Garden/Park, Main Road",chennai
2,Ambattur,0.35000000000000003,5178,676.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.35000000000000003,,,2,Unfurnished,,May be not,2,4+,,chennai
2,others,0.39,4333,900.0,1,Semi-Furnished,,May be not,2,2,,chennai
2,others,0.7000000000000001,5556,1260.0,1,Furnished,,May be not,2,4+,,chennai
3,others,0.6,5556,1080.0,0,Unfurnished,,May be not,2,4+,,chennai
2,others,0.7000000000000001,7928,883.0,1,Semi-Furnished,North,May be not,2,4+,,chennai
4,Sholinganallur,2.50,6579,3800.0,3,Semi-Furnished,East,available,4+,2,Main Road,chennai
3,others,1.10,5612,1960.0,2,Semi-Furnished,East,May be not,3,2,,chennai
2,others,0.55,7412,742.0,3,Unfurnished,West,May be not,2,1,,chennai
3,Medavakkam,1.06,7500,1413.0,5,Unfurnished,North - East,available,3,4+,Main Road,chennai
3,Pallikaranai,0.8620000000000001,6700,1287.0,1,Unfurnished,East,available,2,2,Main Road,chennai
3,others,3.75,20604,1820.0,10+,Unfurnished,North,available,3,1,"Garden/Park, Main Road",chennai
3,others,2.30,13372,1720.0,3,Unfurnished,East,available,3,3,Main Road,chennai
1,others,0.298,6134,486.0,0,Semi-Furnished,North,May be not,1,4+,,chennai
2,Thoraipakkam,0.6,5000,1200.0,1,Unfurnished,East,available,2,1,Main Road,chennai
2,others,0.512,5800,883.0,1,Unfurnished,West,available,2,2,Main Road,chennai
2,Ambattur,0.605,7126,849.0,2,Unfurnished,East,available,2,4+,Main Road,chennai
3,Thiruvanmiyur,2.21,14000,1584.0,1,Furnished,,May be not,2,2,,chennai
2,Anna Nagar,0.9500000000000001,10270,925.0,0,Semi-Furnished,North,May be not,2,4+,Main Road,chennai
3,Anna Nagar,2.25,15411,1460.0,1,Semi-Furnished,South,May be not,3,2,,chennai
2,others,0.71,7016,1012.0,2,Unfurnished,North,available,2,1,"Pool, Main Road",chennai
3,others,1.40,9797,1429.0,10+,Unfurnished,South,May be not,2,3,Main Road,chennai
4,others,3.15,11838,2661.0,4,Unfurnished,East,May be not,4,3,"Garden/Park, Pool, Main Road",chennai
2,Pallikaranai,0.5700000000000001,6977,817.0,1,Unfurnished,North - East,available,2,1,Main Road,chennai
2,others,0.9,8824,1020.0,1,Semi-Furnished,West,May be not,2,1,Main Road,chennai
2,others,0.85,9140,930.0,0,Unfurnished,East,May be not,2,4+,,chennai
2,others,0.469,6999,670.0,1,Unfurnished,North,available,2,2,Garden/Park,chennai
2,others,0.35000000000000003,4375,800.0,1,Semi-Furnished,West,available,2,4+,"Garden/Park, Main Road",chennai
3,others,2.30,16429,1400.0,3,Furnished,North,available,3,2,"Garden/Park, Main Road",chennai
4,others,3.30,11364,2904.0,1,Semi-Furnished,,available,4,1,,chennai
3,others,1.90,13103,1450.0,2,Semi-Furnished,,available,3,1,,chennai
3,others,1.50,6000,2500.0,1,Furnished,East,May be not,4,3,Pool,chennai
3,others,0.798,6500,1227.0,2,Semi-Furnished,,available,3,2,Main Road,chennai
3,others,2.19,14000,1564.0,3,Unfurnished,North,available,3,1,Main Road,chennai
3,others,2.44,16500,1479.0,2,Semi-Furnished,North,available,3,2,Main Road,chennai
2,others,0.75,5915,1268.0,4,Unfurnished,East,available,2,1,"Garden/Park, Pool, Main Road",chennai
3,Chromepet,0.85,7296,1165.0,3,Semi-Furnished,South,available,2,1,,chennai
3,others,2.49,16620,1498.0,1,Unfurnished,North,available,3,2,Main Road,chennai
3,others,1.65,11555,1428.0,1,Unfurnished,East,available,3,2,,chennai
3,Sholinganallur,1.15,8846,1300.0,1,Furnished,North,available,2,2,"Garden/Park, Main Road",chennai
3,Kolathur,0.52,6373,816.0,0,Unfurnished,East,available,2,4+,,chennai
2,others,0.21,3553,591.0,0,Semi-Furnished,,May be not,2,4+,,chennai
3,others,2.80,18000,1556.0,0,Furnished,,available,3,3,,chennai
3,Thiruvanmiyur,2.45,13611,1800.0,1,Unfurnished,South,May be not,3,1,"Garden/Park, Main Road",chennai
2,others,0.7000000000000001,6306,1110.0,0,Unfurnished,South,May be not,2,1,Main Road,chennai
3,Kilpauk,3.50,15217,2300.0,1,Semi-Furnished,East,available,3,2,Main Road,chennai
4,others,3.50,13328,2626.0,1,Semi-Furnished,North,available,4,3,Main Road,chennai
3,others,0.8079999999999999,5499,1470.0,2,Unfurnished,East,May be not,3,3,Main Road,chennai
3,others,1.79,7977,2244.0,1,Furnished,East,available,3,2,"Garden/Park, Main Road",chennai
3,others,2.25,13975,1610.0,4,Semi-Furnished,North,available,3,1,Main Road,chennai
3,others,3,16667,1800.0,4,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road",chennai
3,Anna Nagar,3,,1822.0,1,Semi-Furnished,East,May be not,3,2,,chennai
3,others,3.17,19556,1621.0,2,Unfurnished,North,May be not,3,1,Main Road,chennai
2,Perumbakkam,0.4,3543,1129.0,2,Unfurnished,South,available,2,2,Garden/Park,chennai
4,others,2,11765,1700.0,2,Semi-Furnished,North,available,4,3,Main Road,chennai
2,Velachery,0.75,7353,1020.0,1,Semi-Furnished,South,available,2,2,Garden/Park,chennai
2,Velachery,0.65,9286,700.0,0,Unfurnished,North - East,May be not,2,4+,Main Road,chennai
1,others,0.23,4340,530.0,0,Unfurnished,South,May be not,1,1,Garden/Park,chennai
2,Ambattur,0.45,5639,798.0,1,Semi-Furnished,,May be not,2,4+,,chennai
3,others,0.765,6000,1275.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.55,6279,876.0,2,Semi-Furnished,,May be not,2,4+,,chennai
3,others,0.6,5455,1100.0,2,Furnished,North,May be not,3,2,,chennai
3,others,2.34,15778,1487.0,10+,Unfurnished,,May be not,3,4+,,chennai
4,others,3.34,10750,3111.0,10+,Unfurnished,,May be not,3,4+,,chennai
2,others,0.45,2320,1940.0,1,Unfurnished,East,available,2,1,,chennai
2,Sholinganallur,0.848,8014,1058.0,10+,Unfurnished,,available,2,4+,,chennai
1,others,0.281,6309,446.0,10+,Unfurnished,,available,1,4+,,chennai
2,others,0.84,7500,1120.0,10+,Unfurnished,,available,2,4+,,chennai
3,others,1.37,11500,1199.0,10+,Unfurnished,,May be not,2,4+,,chennai
2,Kelambakkam,0.465,4500,1033.0,10+,Unfurnished,,available,2,4+,,chennai
2,others,0.65,6989,930.0,10+,Unfurnished,,available,2,4+,,chennai
2,Medavakkam,0.49,8153,601.0,10+,Unfurnished,,May be not,1,4+,,chennai
3,Thoraipakkam,1.10,7950,1386.0,1,Semi-Furnished,,available,3,4+,,chennai
2,others,0.547,5999,912.0,10+,Unfurnished,,May be not,2,4+,,chennai
3,Madipakkam,1.10,7432,1480.0,1,Semi-Furnished,South,available,3,1,"Garden/Park, Main Road",chennai
3,Sholinganallur,0.816,5810,1405.0,10+,Unfurnished,,May be not,3,4+,,chennai
3,Medavakkam,0.74,6727,1100.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.9500000000000001,6859,1385.0,10+,Furnished,East,available,2,2,"Garden/Park, Pool, Main Road",chennai
2,others,0.48700000000000004,4425,1100.0,10+,Unfurnished,,May be not,2,4+,,chennai
2,others,1.10,,761.0,0,Unfurnished,North,May be not,2,4+,,chennai
2,others,0.7000000000000001,,656.0,2,Unfurnished,,May be not,2,4+,,chennai
2,others,0.51,6296,810.0,2,Unfurnished,,May be not,2,1,,chennai
2,others,0.29,5216,556.0,1,Unfurnished,,May be not,1,1,,chennai
2,Anna Nagar,1.60,13559,1180.0,2,Semi-Furnished,North - West,May be not,2,3,Main Road,chennai
2,Kilpauk,1.50,12766,1175.0,0,Unfurnished,North,available,2,4+,"Garden/Park, Main Road",chennai
3,others,0.78,5932,1315.0,1,Semi-Furnished,South,available,3,1,Main Road,chennai
2,others,0.33,4264,774.0,10+,,North,available,4+,4+,,chennai
2,others,0.325,3963,820.0,1,Semi-Furnished,South,available,2,4+,"Garden/Park, Main Road",chennai
2,Kelambakkam,0.35000000000000003,3500,1000.0,2,Unfurnished,East,May be not,2,2,Main Road,chennai
3,Thiruvanmiyur,1.35,8812,1532.0,1,Semi-Furnished,,May be not,3,1,,chennai
3,Thiruvanmiyur,1.35,9574,1410.0,1,Unfurnished,North,May be not,3,1,Main Road,chennai
2,others,1.30,11680,1113.0,1,Furnished,East,May be not,2,1,,chennai
2,others,0.65,11017,590.0,2,Unfurnished,North,available,1,4+,"Garden/Park, Pool",chennai
4,others,3.90,,2431.0,1,Semi-Furnished,East,May be not,4,1,,chennai
2,others,0.54,6207,870.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.62,7888,786.0,2,Furnished,,May be not,2,4+,,chennai
3,Thiruvanmiyur,1.65,11419,1445.0,1,Semi-Furnished,,May be not,3,3,,chennai
2,others,0.65,7831,830.0,1,Unfurnished,South,May be not,2,1,,chennai
2,others,0.5,6250,800.0,0,Unfurnished,,May be not,2,4+,,chennai
2,others,0.55,6118,899.0,2,Semi-Furnished,North,May be not,2,2,"Garden/Park, Main Road",chennai
2,Kelambakkam,0.27,4412,612.0,9,Unfurnished,West,May be not,1,2,,chennai
2,Perambur,0.68,7083,960.0,2,Unfurnished,South,May be not,2,1,,chennai
2,others,0.65,7143,910.0,0,Unfurnished,North,May be not,2,4+,,chennai
3,Kolathur,0.9500000000000001,7347,1293.0,2,Furnished,North,available,3,3,Main Road,chennai
2,others,0.55,5607,981.0,1,Semi-Furnished,South,May be not,2,1,"Garden/Park, Main Road",chennai
2,others,0.35000000000000003,4284,817.0,1,Unfurnished,,May be not,2,2,,chennai
3,Guduvancheri,0.62,3787,1637.0,2,Unfurnished,North,May be not,3,1,"Garden/Park, Pool",chennai
1,others,0.35000000000000003,5000,700.0,1,Unfurnished,North,available,1,4+,,chennai
2,others,0.92,9407,978.0,1,Unfurnished,East,May be not,2,2,,chennai
2,Thoraipakkam,0.7000000000000001,,1100.0,0,Semi-Furnished,West,May be not,2,4+,,chennai
2,others,0.31,3600,861.0,1,Unfurnished,North,May be not,2,3,"Garden/Park, Main Road",chennai
3,others,4.30,24248,1775.0,4,Semi-Furnished,,available,3,1,,chennai
2,others,0.4,5076,788.0,0,Semi-Furnished,East,available,2,1,Main Road,chennai
2,others,0.745,6147,1212.0,1,Unfurnished,,May be not,2,2,,chennai
3,Thoraipakkam,0.8490000000000001,6745,1259.0,1,Unfurnished,South,May be not,2,2,,chennai
3,Thiruvanmiyur,2.65,17667,1500.0,4,Semi-Furnished,North,available,3,3,"Garden/Park, Main Road",chennai
2,others,0.45,,700.0,6,Furnished,North,available,2,2,Main Road,chennai
1,others,0.27,,504.0,0,Unfurnished,North - East,May be not,1,4+,,chennai
2,others,1.30,11818,1100.0,3,Furnished,North,available,2,1,Garden/Park,chennai
3,Madipakkam,0.9500000000000001,7011,1355.0,1,Unfurnished,North,May be not,2,3,"Garden/Park, Main Road",chennai
3,others,1.10,,1003.0,10+,Furnished,North,May be not,2,1,,chennai
2,others,0.79,7474,1057.0,2,Semi-Furnished,North - East,available,2,4+,Garden/Park,chennai
2,others,0.9,9677,930.0,4,Semi-Furnished,East,available,2,2,Main Road,chennai
1,Perambur,0.6,9231,650.0,6,Semi-Furnished,North,May be not,1,1,Garden/Park,chennai
2,Perambur,1.65,11871,1390.0,10+,Unfurnished,East,available,2,4+,Garden/Park,chennai
2,Kolathur,0.52,,870.0,1,Unfurnished,,available,2,4+,Main Road,chennai
2,Avadi,0.55,,928.0,2,Furnished,East,May be not,2,4+,Main Road,chennai
2,others,0.72,9184,784.0,2,Semi-Furnished,East,available,2,1,Main Road,chennai
2,others,0.6,5709,1051.0,1,Unfurnished,East,May be not,2,1,Main Road,chennai
2,others,0.9500000000000001,9100,1044.0,2,Semi-Furnished,South,available,2,3,Main Road,chennai
3,others,0.65,4299,1512.0,2,Unfurnished,East,available,4+,3,,chennai
2,Pallikaranai,0.75,7661,979.0,2,Unfurnished,North,May be not,2,1,Main Road,chennai
1,others,0.21,4200,500.0,0,Unfurnished,West,May be not,1,4+,Main Road,chennai
1,others,0.38,9500,400.0,2,Semi-Furnished,,May be not,1,4+,,chennai
2,Perumbakkam,0.5,5780,865.0,1,Unfurnished,West,May be not,2,1,,chennai
1,others,0.353,5999,588.0,1,Unfurnished,,May be not,1,1,,chennai
2,others,0.36,,712.0,1,Furnished,,May be not,2,1,,chennai
2,Perumbakkam,0.525,5670,926.0,1,Unfurnished,North,May be not,2,1,,chennai
2,others,0.48,5486,875.0,2,Semi-Furnished,South -West,May be not,2,1,,chennai
2,others,0.85,7522,1130.0,1,Unfurnished,South,available,2,4+,,chennai
3,Medavakkam,0.705,5622,1254.0,5,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
2,others,0.38,5135,740.0,0,Unfurnished,,May be not,2,4+,,chennai
2,others,0.304,4499,676.0,1,Unfurnished,South,May be not,2,1,,chennai
2,Ambattur,0.35000000000000003,4781,732.0,2,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.48200000000000004,4869,990.0,3,Unfurnished,,May be not,2,4+,,chennai
2,others,0.7000000000000001,8235,850.0,3,Semi-Furnished,,May be not,2,3,,chennai
2,Medavakkam,0.47000000000000003,4273,1100.0,1,Semi-Furnished,East,available,2,4+,,chennai
2,others,0.92,10055,915.0,1,Semi-Furnished,North,May be not,2,4+,,chennai
3,Manapakkam,0.9500000000000001,5938,1600.0,1,Semi-Furnished,,May be not,3,4+,,chennai
2,others,0.43,5119,840.0,1,Unfurnished,,May be not,2,1,,chennai
2,others,0.8,7442,1075.0,0,Semi-Furnished,,available,2,4+,,chennai
2,Madipakkam,0.68,,821.0,1,Unfurnished,North - East,available,2,4+,"Garden/Park, Main Road",chennai
2,others,0.42,3818,1100.0,2,Unfurnished,,May be not,2,1,Main Road,chennai
3,others,1.10,4583,2400.0,0,Unfurnished,North,May be not,3,4+,"Garden/Park, Main Road",chennai
2,Kolathur,0.54,5902,915.0,2,Semi-Furnished,,May be not,2,2,Main Road,chennai
2,others,1.20,,1026.0,2,Unfurnished,North,May be not,2,1,Garden/Park,chennai
3,others,0.42,3903,1076.0,2,Semi-Furnished,,May be not,3,4+,,chennai
2,Kilpauk,0.74,9867,750.0,2,Unfurnished,South,May be not,1,1,Main Road,chennai
2,Mogappair,0.8200000000000001,7628,1075.0,0,Semi-Furnished,West,available,2,4+,Main Road,chennai
3,others,1.60,9412,1700.0,2,Semi-Furnished,East,available,3,3,Main Road,chennai
2,others,0.46,6259,735.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,Mogappair,0.8,8421,950.0,4,Semi-Furnished,,May be not,2,4+,,chennai
3,Medavakkam,0.85,6306,1348.0,3,Semi-Furnished,,May be not,2,4+,,chennai
3,others,0.55,3548,1550.0,2,Unfurnished,,available,3,2,,chennai
3,Madipakkam,0.68,5667,1200.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,Pallikaranai,0.5,6250,800.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,others,1.42,,950.0,2,Semi-Furnished,,May be not,2,3,,chennai
3,others,0.55,4889,1125.0,1,Semi-Furnished,,May be not,2,1,,chennai
3,Thoraipakkam,1,7692,1300.0,2,Unfurnished,,May be not,3,1,"Garden/Park, Main Road",chennai
2,others,0.8,8000,1000.0,2,Unfurnished,North,May be not,2,4+,,chennai
3,Manapakkam,1.27,8388,1514.0,2,Semi-Furnished,,May be not,2,4+,,chennai
1,others,0.29,,450.0,1,Semi-Furnished,,May be not,1,4+,,chennai
2,others,0.5,7278,687.0,1,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.145,2417,600.0,0,Unfurnished,,May be not,1,4+,,chennai
3,others,2.02,13491,1501.0,2,Semi-Furnished,West,available,3,3,,chennai
2,others,0.45,4327,1040.0,1,Unfurnished,,May be not,2,1,,chennai
2,others,0.35000000000000003,,690.0,1,Unfurnished,,May be not,2,1,,chennai
1,Avadi,0.35000000000000003,4375,800.0,1,Unfurnished,North,May be not,1,1,Main Road,chennai
2,others,0.85,8309,1023.0,1,Semi-Furnished,North,May be not,2,2,"Pool, Garden/Park, Main Road",chennai
2,others,0.75,7042,1065.0,0,Unfurnished,,May be not,2,1,,chennai
2,Velachery,1.05,8728,1203.0,0,Unfurnished,,May be not,3,1,,chennai
1,others,0.5,10638,470.0,1,Unfurnished,,May be not,1,4+,,chennai
3,others,1,6031,1658.0,3,Furnished,North,May be not,4,1,Main Road,chennai
2,others,0.52,4727,1100.0,1,Semi-Furnished,South - East,May be not,2,4+,"Garden/Park, Main Road",chennai
2,others,0.43,5119,840.0,2,Semi-Furnished,,May be not,2,4+,,chennai
2,Kolathur,0.5,5814,860.0,1,Semi-Furnished,North,May be not,2,2,,chennai
2,Chromepet,0.55,5238,1050.0,1,Furnished,,May be not,2,1,,chennai
3,Ambattur,0.85,,1320.0,3,Semi-Furnished,,May be not,3,1,,chennai
2,others,0.6,,580.0,4,Unfurnished,South - East,May be not,2,1,"Garden/Park, Main Road",chennai
2,others,0.36,4348,828.0,1,Semi-Furnished,North - East,available,2,2,Garden/Park,chennai
2,others,0.52,6161,844.0,1,Semi-Furnished,East,May be not,2,1,Main Road,chennai
3,others,0.6900000000000001,4312,1600.0,0,Furnished,North - East,May be not,3,1,,chennai
2,others,0.7000000000000001,5295,1322.0,1,Semi-Furnished,North,May be not,2,4+,,chennai
2,others,0.55,5500,1000.0,2,Semi-Furnished,North - East,May be not,2,1,,chennai
2,others,0.5,5000,1000.0,1,Semi-Furnished,West,May be not,2,1,Main Road,chennai
2,Urapakkam,0.4,4396,910.0,1,Semi-Furnished,North,available,2,3,,chennai
2,others,0.45,5263,855.0,0,Unfurnished,East,May be not,2,4+,Main Road,chennai
4+,others,1.20,11583,1036.0,10+,,,May be not,4+,4+,,chennai
3,others,0.7320000000000001,,1408.0,2,Unfurnished,,available,3,1,,chennai
2,others,0.6,6173,972.0,1,Unfurnished,,May be not,2,4+,,chennai
3,others,0.6900000000000001,5476,1260.0,2,Semi-Furnished,South -West,May be not,3,2,,chennai
2,others,0.98,9142,1072.0,6,Unfurnished,East,May be not,2,1,"Garden/Park, Pool, Main Road",chennai
2,others,0.6,,,1,Unfurnished,,available,2,1,,chennai
2,others,1.10,10000,1100.0,1,Unfurnished,South,May be not,2,3,,chennai
1,others,0.42,6774,620.0,0,Semi-Furnished,North,May be not,1,4+,,chennai
2,others,0.36,4337,830.0,2,Semi-Furnished,South,May be not,2,4+,Main Road,chennai
3,Pallikaranai,1.30,6687,1944.0,7,Semi-Furnished,,May be not,3,3,,chennai
2,Pallikaranai,0.53,5106,1038.0,2,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.35700000000000004,4200,850.0,1,Unfurnished,,May be not,2,4+,,chennai
3,others,0.4,4008,998.0,0,Unfurnished,,May be not,2,1,,chennai
1,Medavakkam,0.32,5594,572.0,0,Unfurnished,,May be not,1,4+,,chennai
1,others,0.308,,620.0,1,Unfurnished,North,May be not,1,2,,chennai
2,others,0.25,4098,610.0,0,Semi-Furnished,East,May be not,2,4+,,chennai
3,Thoraipakkam,0.79,5985,1320.0,0,Semi-Furnished,,May be not,2,4+,,chennai
2,others,0.4,5556,720.0,0,Unfurnished,West,May be not,2,4+,Main Road,chennai
2,Medavakkam,0.65,7784,835.0,3,,,May be not,1,4+,,chennai
2,Sholinganallur,0.8,5714,1400.0,2,Semi-Furnished,East,available,2,4+,,chennai
3,others,0.9500000000000001,6024,1577.0,1,Furnished,,May be not,2,3,,chennai
2,others,0.44,,,1,Unfurnished,,May be not,2,1,,chennai
2,others,0.53,4549,1165.0,1,Semi-Furnished,South,May be not,2,2,Main Road,chennai
2,others,0.635,6460,983.0,1,Semi-Furnished,East,May be not,2,1,"Garden/Park, Main Road",chennai
3,Madipakkam,0.7959999999999999,6419,1240.0,1,Unfurnished,,May be not,3,4+,,chennai
2,others,0.48,7059,680.0,0,Semi-Furnished,West,May be not,2,1,,chennai
2,others,0.72,5765,1249.0,1,Unfurnished,East,May be not,2,2,Main Road,chennai
2,Kolathur,0.59,7506,786.0,2,Unfurnished,,May be not,2,4+,,chennai
2,others,0.4,5333,750.0,7,Semi-Furnished,,May be not,2,4+,,chennai
1,others,0.42,8400,500.0,0,Furnished,,May be not,1,4+,,chennai
1,others,0.3,5882,510.0,0,Unfurnished,,May be not,1,4+,,chennai
1,Madipakkam,0.27,4655,580.0,0,Semi-Furnished,,May be not,1,4+,,chennai
3,others,3.30,19868,1661.0,2,Semi-Furnished,,May be not,3,4+,,chennai
2,Kolathur,0.5,5952,840.0,2,Unfurnished,,May be not,2,4+,,chennai
3,others,0.698,5650,1236.0,0,Unfurnished,,May be not,3,4+,,chennai
2,others,0.55,5612,980.0,1,Semi-Furnished,North,available,1,4+,"Garden/Park, Main Road",chennai
2,others,0.45,5233,860.0,3,Furnished,North,available,2,2,"Garden/Park, Main Road",chennai
2,others,1.30,13000,1000.0,1,Semi-Furnished,West,available,2,4+,Main Road,chennai
