BHK,sector,price,price_persqft,SuperArea,Floor,Furnishing,facing,Car_Parking,Bathroom,Balcony,overlooking,city
3,others,1.26,7326,1720.0,5,Semi-Furnished,North - East,available,3,1,"Garden/Park, Main Road",Hydrabad
3,Narsingi,1.58,8500,1859.0,10+,Unfurnished,East,available,3,1,Garden/Park,Hydrabad
3,others,2.06,11977,1720.0,10+,Unfurnished,East,May be not,3,2,Garden/Park,Hydrabad
3,Miyapur,1.02,6799,1510.0,10+,Unfurnished,East,available,3,1,"Garden/Park, Main Road",Hydrabad
3,others,0.675,4698,1437.0,5,Unfurnished,West,available,3,2,"Garden/Park, Pool, Main Road",Hydrabad
3,NH 9,0.895,5491,1630.0,1,Unfurnished,North - East,May be not,3,1,Garden/Park,Hydrabad
3,others,0.9,6429,1400.0,3,Semi-Furnished,North - East,available,2,1,Main Road,Hydrabad
2,others,0.78,5769,1352.0,1,Unfurnished,West,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,others,2.5,8977,2785.0,0,Unfurnished,East,available,3,2,Garden/Park,Hydrabad
4,others,3.3,10280,3210.0,10+,Unfurnished,East,available,4,3,Main Road,Hydrabad
4,others,3.74,13381,2795.0,6,Furnished,West,available,3,4,"Garden/Park, Pool",Hydrabad
2,others,0.55,5670,970.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Hydrabad
2,others,0.65,5677,1145.0,3,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
2,Miyapur,0.45,3947,1140.0,1,Semi-Furnished,East,available,2,2,Main Road,Hydrabad
2,Bachupally,1.05,8222,1277.0,5,Furnished,,May be not,2,,,Hydrabad
2,others,0.53,5248,1010.0,2,Unfurnished,West,May be not,2,1,Main Road,Hydrabad
3,Gachibowli,1.8,10989,1638.0,7,Unfurnished,,May be not,3,1,,Hydrabad
3,Pragathi Nagar,1.2,5581,2150.0,0,Semi-Furnished,,May be not,3,,,Hydrabad
3,others,0.9,6977,1290.0,4,Semi-Furnished,West,available,2,1,Garden/Park,Hydrabad
3,others,0.92,5700,1614.0,1,Unfurnished,North - East,May be not,3,1,,Hydrabad
4,others,3.5,11609,3015.0,5,Furnished,North - East,May be not,4,1,Main Road,Hydrabad
3,others,0.8300000000000001,,1465.0,2,Unfurnished,East,available,2,1,Main Road,Hydrabad
3,Gachibowli,4.0,12251,3265.0,4,Unfurnished,West,May be not,4,2,"Garden/Park, Pool",Hydrabad
3,others,0.5670000000000001,4500,1260.0,2,Unfurnished,East,available,2,,Main Road,Hydrabad
4+,Banjara Hills,1.85,3467,5336.0,4,Unfurnished,East,May be not,4+,4+,Main Road,Hydrabad
3,others,1.04,5503,1890.0,0,Unfurnished,West,May be not,3,2,"Garden/Park, Main Road",Hydrabad
2,Uppal,0.65,5200,1250.0,2,Unfurnished,East,available,2,1,"Garden/Park, Main Road",Hydrabad
3,Banjara Hills,3.16,13000,2438.0,3,Unfurnished,North,available,3,1,,Hydrabad
3,others,2.55,10200,2500.0,1,Furnished,North,available,3,2,Main Road,Hydrabad
2,Pragathi Nagar,0.7000000000000001,,1050.0,2,Semi-Furnished,East,available,2,1,Main Road,Hydrabad
3,others,0.76,4750,1600.0,2,Unfurnished,West,available,3,,Garden/Park,Hydrabad
3,others,0.995,7107,1400.0,2,Semi-Furnished,East,available,2,1,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.75,5690,1318.0,5,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,others,0.8200000000000001,5125,1600.0,2,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,Puppalguda,1.04,6500,1600.0,2,Unfurnished,East,May be not,3,1,Main Road,Hydrabad
3,others,0.8,,1515.0,5,Semi-Furnished,East,available,3,1,Garden/Park,Hydrabad
4,others,2.1,8077,2600.0,3,Semi-Furnished,West,available,3,2,,Hydrabad
2,Kompally,0.48200000000000004,4500,1071.0,3,Unfurnished,East,available,2,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.2,7203,1666.0,5,Furnished,North,available,3,1,,Hydrabad
3,NH 9,1.6,6667,2400.0,5,Semi-Furnished,East,May be not,4,3,,Hydrabad
3,others,2.2,11110,1980.0,1,Unfurnished,East,May be not,3,2,"Garden/Park, Main Road",Hydrabad
2,others,0.93,8158,1140.0,3,Semi-Furnished,,May be not,2,,,Hydrabad
2,Kollur,0.866,6300,1375.0,6,Unfurnished,North,available,2,1,Garden/Park,Hydrabad
3,others,0.99,6513,1520.0,2,Unfurnished,North,May be not,3,2,Garden/Park,Hydrabad
3,others,0.99,6832,1449.0,5,Semi-Furnished,North,available,3,2,,Hydrabad
3,Outer Ring Road,0.98,5600,1750.0,3,Semi-Furnished,North,May be not,3,3,Main Road,Hydrabad
3,Pragathi Nagar,0.87,5724,1520.0,4,Unfurnished,,May be not,3,3,Garden/Park,Hydrabad
2,others,0.65,5350,1215.0,2,Unfurnished,,available,2,1,Main Road,Hydrabad
3,others,1.8,9000,2000.0,5,Semi-Furnished,East,May be not,3,2,Main Road,Hydrabad
2,Outer Ring Road,0.45,4592,980.0,1,Unfurnished,East,May be not,2,1,,Hydrabad
3,others,1.3,8525,1525.0,5,Semi-Furnished,East,available,3,1,Garden/Park,Hydrabad
2,Nizampet,0.9500000000000001,8190,1160.0,4,Furnished,East,available,2,,Garden/Park,Hydrabad
2,others,0.45,4500,1000.0,2,Unfurnished,,May be not,2,,,Hydrabad
3,Bachupally,1.99,11049,1801.0,2,Unfurnished,East,May be not,3,3,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.5,4098,1220.0,3,Furnished,East,available,2,,Main Road,Hydrabad
3,others,1.45,6500,2231.0,3,Unfurnished,West,available,3,,,Hydrabad
3,others,0.845,6377,1325.0,2,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
3,Outer Ring Road,0.8690000000000001,5500,1580.0,3,Semi-Furnished,East,available,3,,,Hydrabad
3,others,0.8,5161,1550.0,1,Unfurnished,East,available,3,1,,Hydrabad
3,others,1.05,7636,1375.0,4,Unfurnished,West,May be not,2,3,,Hydrabad
2,Outer Ring Road,0.55,4622,1190.0,4,Semi-Furnished,West,available,2,2,,Hydrabad
3,others,1.55,7945,1951.0,3,Unfurnished,East,May be not,3,3,,Hydrabad
3,Kompally,1.0,5556,1800.0,5,Unfurnished,East,available,3,2,,Hydrabad
4,Kokapet,4.1,11595,3536.0,10+,Unfurnished,East,available,4,3,"Garden/Park, Pool, Main Road",Hydrabad
3,Bandlaguda Jagir,1.55,7430,2095.0,10+,Unfurnished,,May be not,3,2,,Hydrabad
3,others,0.8,7874,1016.0,3,Unfurnished,North,available,2,,,Hydrabad
3,others,2.3,18400,1250.0,1,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,others,1.4,6567,2132.0,1,Unfurnished,East,May be not,3,4,Garden/Park,Hydrabad
2,others,0.5,6024,830.0,4,Unfurnished,North - West,available,2,2,Garden/Park,Hydrabad
3,Narsingi,2.75,11777,2335.0,10+,Unfurnished,West,May be not,3,2,"Garden/Park, Pool",Hydrabad
2,others,0.59,5004,1179.0,1,Unfurnished,East,available,2,2,,Hydrabad
2,others,0.46,4423,1040.0,2,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.9500000000000001,7252,1310.0,7,Unfurnished,East,May be not,2,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,0.9,5294,1700.0,10+,Unfurnished,,May be not,3,2,,Hydrabad
3,others,1.35,7890,1711.0,4,Unfurnished,North - East,May be not,3,2,,Hydrabad
2,others,0.52,4771,1090.0,1,Unfurnished,East,May be not,2,1,,Hydrabad
3,others,2.38,12851,1852.0,5,Unfurnished,North,May be not,3,2,Main Road,Hydrabad
2,others,0.7000000000000001,5000,1400.0,2,Semi-Furnished,,May be not,2,2,,Hydrabad
3,Kondapur,2.6,11078,2347.0,5,Furnished,West,available,3,2,,Hydrabad
2,Outer Ring Road,0.5720000000000001,5201,1100.0,10+,Unfurnished,East,available,2,2,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.65,6311,1030.0,5,Semi-Furnished,West,available,2,2,Main Road,Hydrabad
3,Kondapur,1.52,7755,1960.0,3,Unfurnished,East,available,3,3,Main Road,Hydrabad
2,others,0.61,5810,1050.0,5,Furnished,East,May be not,2,1,Main Road,Hydrabad
2,others,0.65,5556,1170.0,5,Unfurnished,East,available,2,1,Main Road,Hydrabad
3,Kondapur,1.1,7324,1502.0,5,Unfurnished,East,May be not,3,2,,Hydrabad
2,others,0.525,4688,1120.0,3,Unfurnished,,May be not,2,1,,Hydrabad
2,others,0.39,4105,950.0,0,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
3,others,1.3,7558,1720.0,5,Unfurnished,North - East,May be not,3,2,,Hydrabad
2,Bandlaguda Jagir,0.76,5989,1269.0,10+,Unfurnished,East,available,2,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,0.42,2545,1650.0,8,Unfurnished,,May be not,3,,"Main Road, Garden/Park, Pool",Hydrabad
3,Pragathi Nagar,1.1,6471,1700.0,3,Unfurnished,East,May be not,3,1,,Hydrabad
2,Kompally,0.52,4333,1200.0,3,Unfurnished,,May be not,2,2,,Hydrabad
2,others,0.55,4783,1150.0,2,Furnished,West,May be not,2,3,,Hydrabad
2,others,0.335,,800.0,3,Unfurnished,North - West,May be not,2,2,Main Road,Hydrabad
2,Tellapur,1.25,,1360.0,2,Furnished,,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.2,,1500.0,5,Unfurnished,,May be not,3,1,,Hydrabad
2,others,1.2,9302,1290.0,3,Semi-Furnished,North,available,2,1,Main Road,Hydrabad
2,Uppal,0.58,4560,1272.0,4,Furnished,East,available,2,2,Main Road,Hydrabad
2,others,0.68,5667,1200.0,5,Semi-Furnished,,May be not,2,2,,Hydrabad
3,others,1.05,7985,1315.0,5,Furnished,East,available,2,1,"Garden/Park, Main Road",Hydrabad
3,Pragathi Nagar,0.78,5200,1500.0,1,Unfurnished,West,May be not,3,2,,Hydrabad
3,others,1.1,6444,1707.0,3,Furnished,North,available,3,1,Main Road,Hydrabad
2,others,0.8,6364,1257.0,1,Semi-Furnished,West,available,2,2,Main Road,Hydrabad
3,others,4.65,15000,3100.0,2,Semi-Furnished,North - West,available,4,3,Garden/Park,Hydrabad
3,others,2.38,8500,2800.0,2,Unfurnished,North,available,4,2,Garden/Park,Hydrabad
2,others,0.42,4941,850.0,2,Unfurnished,North,available,2,1,Main Road,Hydrabad
3,others,0.72,4642,1551.0,3,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,NH 9,1.1,6268,1755.0,0,Unfurnished,East,available,3,,"Garden/Park, Main Road",Hydrabad
3,others,3.0,9524,3150.0,10+,Unfurnished,East,May be not,4,2,"Main Road, Garden/Park",Hydrabad
2,others,0.65,6075,1070.0,3,Unfurnished,East,available,2,,Garden/Park,Hydrabad
4,others,5.67,44056,1287.0,4,Unfurnished,East,available,4+,3,"Garden/Park, Pool, Main Road",Hydrabad
2,Miyapur,0.8,5333,1500.0,4,Unfurnished,East,available,2,1,"Garden/Park, Pool",Hydrabad
3,others,0.9,6667,1350.0,5,Unfurnished,North,available,2,1,Main Road,Hydrabad
3,others,0.9500000000000001,6376,1490.0,5,Furnished,East,available,2,3,,Hydrabad
3,others,1.12,6022,1860.0,2,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
2,others,0.72,6698,1075.0,4,Furnished,West,May be not,2,2,,Hydrabad
2,others,0.5,4686,1067.0,2,Unfurnished,East,May be not,2,1,,Hydrabad
2,others,1.2,8333,1440.0,3,Semi-Furnished,West,May be not,2,2,Main Road,Hydrabad
3,Kondapur,1.05,7241,1450.0,2,Semi-Furnished,West,available,2,2,Main Road,Hydrabad
2,NH 9,0.5,5000,1000.0,3,Unfurnished,East,May be not,2,,Main Road,Hydrabad
3,others,1.74,6629,2625.0,4,Semi-Furnished,East,May be not,3,3,Main Road,Hydrabad
4,others,3.6,12880,2795.0,7,Furnished,North - East,May be not,3,4,Main Road,Hydrabad
3,Bachupally,0.85,5491,1548.0,4,Semi-Furnished,East,available,2,1,Garden/Park,Hydrabad
3,others,0.65,4437,1465.0,2,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
3,others,0.9,6000,1500.0,2,Semi-Furnished,East,May be not,3,1,,Hydrabad
3,others,0.87,5686,1530.0,2,Unfurnished,East,May be not,3,2,"Garden/Park, Main Road",Hydrabad
2,others,0.35000000000000003,3500,1000.0,1,Unfurnished,East,May be not,2,1,"Garden/Park, Pool, Main Road",Hydrabad
2,Pragathi Nagar,0.58,5370,1080.0,5,Semi-Furnished,East,May be not,2,2,,Hydrabad
2,Nizampet,0.58,4878,1189.0,1,Unfurnished,South - East,May be not,2,2,Main Road,Hydrabad
2,Miyapur,0.6900000000000001,6000,1150.0,2,Unfurnished,East,available,2,2,"Garden/Park, Main Road",Hydrabad
3,others,0.93,6000,1550.0,2,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
2,others,0.6,6316,950.0,1,Semi-Furnished,North,May be not,2,2,,Hydrabad
3,others,0.6,4637,1294.0,3,Semi-Furnished,West,available,2,2,Pool,Hydrabad
3,others,0.75,4688,1600.0,1,Semi-Furnished,East,available,3,1,Main Road,Hydrabad
3,others,1.25,6342,1971.0,3,Semi-Furnished,East,May be not,3,1,Main Road,Hydrabad
3,Manikonda Jagir,2.1,10043,2091.0,10+,Furnished,West,May be not,4+,2,"Garden/Park, Pool",Hydrabad
3,others,0.75,5000,1500.0,4,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
3,others,0.765,5100,1500.0,2,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,others,1.5,7009,2140.0,8,Unfurnished,West,available,3,,Main Road,Hydrabad
2,others,0.7000000000000001,6616,1058.0,3,Semi-Furnished,North,May be not,2,2,,Hydrabad
2,others,0.55,4774,1152.0,3,Unfurnished,North - East,May be not,2,2,,Hydrabad
2,NH 9,0.43,5733,750.0,2,Semi-Furnished,South,available,2,1,"Garden/Park, Main Road",Hydrabad
2,others,0.43,4057,1060.0,1,Unfurnished,North,available,2,1,,Hydrabad
2,others,0.62,5487,1130.0,4,Semi-Furnished,East,May be not,2,,,Hydrabad
3,Bachupally,0.9400000000000001,5875,1600.0,1,Semi-Furnished,East,available,2,1,Main Road,Hydrabad
3,Kondapur,1.27,6480,1960.0,5,Semi-Furnished,East,May be not,3,2,Main Road,Hydrabad
2,others,0.32,3855,830.0,3,Unfurnished,West,available,2,1,,Hydrabad
3,others,0.9500000000000001,5846,1625.0,4,Semi-Furnished,West,available,3,2,Garden/Park,Hydrabad
3,others,0.66,4342,1520.0,2,Semi-Furnished,South,available,2,2,Main Road,Hydrabad
3,NH 9,1.05,6087,1725.0,4,Semi-Furnished,East,available,3,2,,Hydrabad
2,Nizampet,0.675,5000,1350.0,5,Furnished,North - East,May be not,2,1,Main Road,Hydrabad
2,others,0.54,6391,845.0,1,Unfurnished,East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,Kondapur,2.12,10000,2120.0,7,Unfurnished,West,May be not,3,2,"Garden/Park, Main Road",Hydrabad
3,NH 9,0.93,5636,1650.0,4,Furnished,East,May be not,3,2,Main Road,Hydrabad
2,others,0.72,5878,1225.0,3,Semi-Furnished,North - East,May be not,2,2,Main Road,Hydrabad
3,others,1.05,6518,1611.0,4,Unfurnished,East,available,3,2,Main Road,Hydrabad
4,Kondapur,5.18,12000,4317.0,3,Semi-Furnished,West,available,4+,3,Main Road,Hydrabad
2,Uppal,0.38,3799,1000.0,2,Unfurnished,West,available,2,1,,Hydrabad
2,others,0.68,6121,1111.0,3,Semi-Furnished,East,May be not,2,2,Main Road,Hydrabad
3,Uppal,0.92,5556,1656.0,2,Unfurnished,East,May be not,2,2,,Hydrabad
2,Gachibowli,1.45,11154,1300.0,5,Semi-Furnished,,May be not,2,2,,Hydrabad
3,others,0.8,4482,1785.0,5,Unfurnished,North - West,May be not,3,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,2.52,12506,2015.0,1,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,others,1.4,8750,1600.0,1,Unfurnished,East,available,3,2,,Hydrabad
4,Kompally,1.1,6111,1800.0,3,Unfurnished,East,available,4,2,"Garden/Park, Main Road",Hydrabad
3,others,1.25,8333,1500.0,5,Semi-Furnished,South,available,2,2,,Hydrabad
3,others,1.8,6950,2590.0,10+,Unfurnished,West,available,3,2,Main Road,Hydrabad
2,Pragathi Nagar,0.68,6071,1120.0,1,Unfurnished,East,May be not,2,1,"Garden/Park, Main Road",Hydrabad
3,others,0.9500000000000001,5938,1600.0,5,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
3,Kompally,0.872,5700,1530.0,2,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
3,Puppalguda,2.2,12048,1826.0,10+,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
3,Kokapet,0.8,4748,1685.0,9,Unfurnished,,May be not,3,1,,Hydrabad
3,others,0.6950000000000001,4810,1445.0,4,Unfurnished,,May be not,3,3,,Hydrabad
2,others,0.65,6019,1080.0,3,Furnished,,May be not,2,1,,Hydrabad
2,others,0.58,5498,1055.0,1,Semi-Furnished,,May be not,2,,,Hydrabad
3,Kompally,0.93,5471,1700.0,2,Furnished,,May be not,3,,,Hydrabad
3,Kondapur,1.0,,1610.0,2,Unfurnished,,May be not,3,2,,Hydrabad
3,Yapral,1.2,6316,1900.0,2,Semi-Furnished,,May be not,3,,,Hydrabad
3,others,1.36,6500,2100.0,10+,Unfurnished,North,available,3,,Garden/Park,Hydrabad
3,Chanda Nagar,0.85,6137,1385.0,5,Semi-Furnished,,May be not,2,1,,Hydrabad
2,others,0.45,5000,900.0,2,Unfurnished,,May be not,2,,,Hydrabad
1,others,0.45,6429,700.0,2,Unfurnished,East,May be not,1,1,,Hydrabad
1,others,0.24,4286,560.0,1,Unfurnished,,May be not,1,1,Main Road,Hydrabad
3,others,1.8,,2337.0,7,Unfurnished,,May be not,3,2,Main Road,Hydrabad
2,others,0.5,4762,1050.0,2,Unfurnished,,May be not,2,2,,Hydrabad
2,others,0.6,5000,1200.0,1,Semi-Furnished,,May be not,2,,,Hydrabad
2,Manikonda Jagir,0.93,6889,1350.0,2,Unfurnished,,May be not,2,,,Hydrabad
2,others,0.8200000000000001,7045,1164.0,4,Furnished,East,available,2,2,,Hydrabad
3,Outer Ring Road,1.25,6477,1930.0,4,Unfurnished,East,available,3,3,Garden/Park,Hydrabad
3,others,1.05,7256,1447.0,2,Furnished,,May be not,3,,,Hydrabad
2,others,0.8,5797,1380.0,5,Unfurnished,East,May be not,2,2,"Pool, Garden/Park, Main Road",Hydrabad
3,others,1.66,9674,1716.0,2,Unfurnished,West,available,3,2,"Garden/Park, Main Road",Hydrabad
2,Outer Ring Road,0.54,4909,1100.0,5,Unfurnished,North - East,available,2,1,"Garden/Park, Pool, Main Road",Hydrabad
4,others,3.8,9441,4025.0,10+,Unfurnished,West,available,3,2,,Hydrabad
2,Kollur,0.89,6426,1385.0,5,Unfurnished,East,available,2,2,Garden/Park,Hydrabad
4,others,4.75,,3093.0,10+,Unfurnished,East,May be not,4+,3,,Hydrabad
3,others,0.78,4756,1640.0,2,Unfurnished,West,May be not,3,2,Main Road,Hydrabad
1,others,0.365,5000,730.0,1,Furnished,East,available,1,1,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.58,5043,1150.0,10,Unfurnished,,May be not,2,1,"Garden/Park, Main Road",Hydrabad
3,others,2.0,9524,2100.0,4,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
3,others,2.0,12270,1630.0,4,Semi-Furnished,East,May be not,3,1,Main Road,Hydrabad
3,NH 9,1.31,7704,1700.0,9,Unfurnished,West,available,3,2,Main Road,Hydrabad
3,others,1.85,10602,1745.0,3,Semi-Furnished,East,available,3,1,"Garden/Park, Main Road",Hydrabad
4,others,6.07,13489,4500.0,6,Unfurnished,East,available,4+,2,Garden/Park,Hydrabad
3,others,4.3,14951,2876.0,10+,Semi-Furnished,West,available,4,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,0.62,4318,1436.0,2,Semi-Furnished,South -West,May be not,2,3,,Hydrabad
3,others,1.8,8571,2100.0,2,Furnished,West,available,4,2,Main Road,Hydrabad
2,others,0.54,5613,962.0,1,Semi-Furnished,East,available,2,1,Main Road,Hydrabad
2,others,0.7000000000000001,6796,1030.0,1,Unfurnished,North,May be not,2,,Main Road,Hydrabad
3,Kompally,1.0,5903,1694.0,5,Unfurnished,East,May be not,3,1,,Hydrabad
3,others,1.25,8300,1506.0,2,Semi-Furnished,South,May be not,3,1,,Hydrabad
2,Kollur,0.789,6144,1284.0,10,Unfurnished,West,available,2,1,"Garden/Park, Pool, Main Road",Hydrabad
3,others,0.79,6124,1290.0,2,Furnished,East,May be not,2,3,Main Road,Hydrabad
3,others,2.03,9531,2130.0,5,Unfurnished,East,available,3,,,Hydrabad
3,others,0.75,4464,1680.0,4,Furnished,East,May be not,3,3,Main Road,Hydrabad
4,others,1.91,6620,2885.0,9,Semi-Furnished,North - East,available,4,3,"Garden/Park, Pool, Main Road",Hydrabad
2,others,0.49,4083,1200.0,5,Unfurnished,North,May be not,2,2,"Garden/Park, Main Road",Hydrabad
2,Bachupally,0.748,5600,1336.0,5,Unfurnished,East,available,2,1,Main Road,Hydrabad
3,others,2.04,10500,1943.0,8,Unfurnished,East,available,3,1,Garden/Park,Hydrabad
3,Bandlaguda Jagir,1.32,7174,1840.0,5,Semi-Furnished,East,available,2,1,Main Road,Hydrabad
2,others,0.59,5175,1140.0,2,Unfurnished,East,May be not,2,2,,Hydrabad
3,others,2.3,12332,1865.0,10+,Furnished,East,available,3,1,Main Road,Hydrabad
2,others,0.55,4545,1210.0,1,Semi-Furnished,North,May be not,2,2,Main Road,Hydrabad
2,others,0.63,5150,1223.0,3,Unfurnished,North - East,available,2,1,"Garden/Park, Main Road",Hydrabad
3,others,0.8250000000000001,,1500.0,1,Furnished,,May be not,3,2,,Hydrabad
3,others,0.698,5000,1396.0,1,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,others,1.35,8182,1650.0,2,Semi-Furnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
3,Kondapur,2.26,10971,2060.0,10+,Unfurnished,West,available,3,3,Main Road,Hydrabad
2,others,0.45,5263,855.0,6,Furnished,East,available,2,2,"Garden/Park, Main Road",Hydrabad
3,others,1.2,6977,1720.0,1,Semi-Furnished,West,May be not,3,1,,Hydrabad
2,Pragathi Nagar,0.551,4942,1115.0,2,Unfurnished,West,May be not,2,1,"Garden/Park, Main Road",Hydrabad
3,others,0.88,,1890.0,3,Unfurnished,West,May be not,3,2,Garden/Park,Hydrabad
2,others,0.547,4099,1335.0,5,Unfurnished,East,May be not,2,1,Garden/Park,Hydrabad
3,Chanda Nagar,0.96,6000,1600.0,1,Semi-Furnished,East,available,2,1,,Hydrabad
3,Yapral,0.9450000000000001,5510,1715.0,2,Unfurnished,East,available,3,2,Main Road,Hydrabad
3,others,1.77,6825,2593.0,10+,Semi-Furnished,East,available,3,2,Main Road,Hydrabad
3,Gachibowli,2.9,12262,2365.0,10+,Furnished,West,May be not,3,3,Main Road,Hydrabad
2,Uppal,0.63,5478,1150.0,5,Unfurnished,West,available,2,2,Main Road,Hydrabad
2,others,0.51,3778,1350.0,5,Semi-Furnished,North - East,May be not,2,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,2.9,13182,2200.0,10+,Unfurnished,North - East,available,3,3,"Garden/Park, Pool",Hydrabad
3,Kondapur,1.45,8788,1650.0,10+,Unfurnished,East,May be not,2,1,Pool,Hydrabad
2,others,0.645,4345,1484.0,4,Unfurnished,East,available,2,2,"Garden/Park, Pool, Main Road",Hydrabad
3,others,0.855,4999,1710.0,4,Unfurnished,East,available,3,2,"Garden/Park, Main Road",Hydrabad
2,Kompally,0.63,,1143.0,5,Semi-Furnished,North - East,May be not,2,2,Main Road,Hydrabad
2,others,0.42,4286,980.0,2,Semi-Furnished,South,available,2,1,"Garden/Park, Main Road",Hydrabad
1,others,0.75,7928,946.0,0,Unfurnished,North - East,May be not,2,1,,Hydrabad
3,others,0.6900000000000001,4367,1580.0,2,Unfurnished,East,May be not,3,1,Main Road,Hydrabad
4,Manikonda Jagir,3.0,12195,2460.0,8,Unfurnished,East,available,3,1,Main Road,Hydrabad
3,others,0.9059999999999999,6799,1333.0,10+,Unfurnished,East,May be not,2,1,Garden/Park,Hydrabad
2,others,0.36,3600,1000.0,5,Unfurnished,East,May be not,2,1,Garden/Park,Hydrabad
3,NH 9,2.4,9249,2595.0,5,Furnished,,May be not,4,3,"Garden/Park, Main Road",Hydrabad
3,Kondapur,1.35,8232,1640.0,1,Semi-Furnished,East,May be not,3,1,"Garden/Park, Pool",Hydrabad
1,others,0.22,4783,460.0,0,Unfurnished,North,May be not,1,,Main Road,Hydrabad
3,others,3.1,10653,2910.0,0,Semi-Furnished,East,available,4+,2,"Garden/Park, Pool",Hydrabad
3,others,1.45,7250,2000.0,5,Furnished,South,available,4,2,Garden/Park,Hydrabad
3,NH 9,1.87,9500,1976.0,4,Unfurnished,,May be not,3,,,Hydrabad
2,others,0.68,6476,1050.0,1,Semi-Furnished,East,available,2,1,Main Road,Hydrabad
3,others,0.9500000000000001,6129,1550.0,1,Furnished,East,May be not,3,3,,Hydrabad
3,others,1.32,8544,1545.0,3,Unfurnished,West,May be not,3,2,Garden/Park,Hydrabad
4,others,1.43,5990,2387.0,2,Semi-Furnished,South,available,4,3,,Hydrabad
4,others,1.8,7826,2300.0,2,Unfurnished,East,May be not,4,3,Main Road,Hydrabad
3,others,1.1,6414,1715.0,3,Unfurnished,West,available,3,2,,Hydrabad
3,Nizampet,1.15,,1800.0,5,Semi-Furnished,,May be not,3,,,Hydrabad
3,others,0.36,4000,900.0,1,Unfurnished,East,May be not,2,1,Main Road,Hydrabad
2,others,0.55,4490,1225.0,3,Unfurnished,West,May be not,2,1,,Hydrabad
3,others,1.23,7600,1618.0,3,Semi-Furnished,North,May be not,3,2,Main Road,Hydrabad
3,Kondapur,1.23,7500,1640.0,3,Unfurnished,West,available,3,3,Main Road,Hydrabad
2,others,0.59,4876,1210.0,5,Unfurnished,East,available,2,2,Main Road,Hydrabad
3,others,1.2,8054,1490.0,2,Furnished,East,May be not,3,1,"Garden/Park, Main Road",Hydrabad
2,Kompally,0.65,8125,800.0,3,Semi-Furnished,North - East,May be not,2,2,"Garden/Park, Main Road",Hydrabad
3,others,0.89,5235,1700.0,1,Unfurnished,East,May be not,3,1,"Garden/Park, Pool, Main Road",Hydrabad
3,others,1.14,7862,1450.0,2,Unfurnished,East,available,2,3,Main Road,Hydrabad
2,others,0.75,7029,1067.0,5,Semi-Furnished,West,available,2,2,Garden/Park,Hydrabad
3,Kondapur,1.47,7188,2045.0,2,Unfurnished,West,May be not,3,2,Main Road,Hydrabad
2,others,0.53,4818,1100.0,0,Semi-Furnished,North - East,available,2,2,Main Road,Hydrabad
2,others,0.75,6303,1190.0,4,Furnished,East,May be not,3,2,Garden/Park,Hydrabad
3,Miyapur,0.65,5417,1200.0,3,Furnished,West,available,2,2,Garden/Park,Hydrabad
2,NH 9,0.6950000000000001,6070,1145.0,2,Semi-Furnished,West,May be not,2,2,,Hydrabad
2,others,0.675,6273,1076.0,1,Unfurnished,North,May be not,2,2,,Hydrabad
2,others,0.99,7984,1240.0,1,Semi-Furnished,West,available,2,2,Main Road,Hydrabad
3,Outer Ring Road,0.89,3870,2300.0,3,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
3,Uppal,0.925,5000,1850.0,4,Unfurnished,East,May be not,3,2,Main Road,Hydrabad
